ambari-clnifarsecsq.csv,ambari-test.csv,clnifarsecsq,naive_bayes,243,3,3,251,50.8,50.0,50.80971659919028,1.181102362204724,2.307692307692307,49.59183673469388
ambari-clnifarsectwo.csv,ambari-test.csv,clnifarsectwo,naive_bayes,276,3,3,218,44.2,50.0,44.12955465587045,1.357466063348416,2.6431718061674,52.772466539196934
ambari-clnifarsec.csv,ambari-test.csv,clnifarsec,naive_bayes,396,1,5,98,20.599999999999998,16.66666666666667,19.838056680161937,1.01010101010101,1.9047619047619044,27.595818815331018
ambari-clnifarsecsq.csv,ambari-test.csv,clnifarsecsq,random_forest,449,1,5,45,10.0,16.66666666666667,9.109311740890687,2.173913043478261,3.8461538461538467,28.168130489335013
ambari-clnifarsectwo.csv,ambari-test.csv,clnifarsectwo,random_forest,464,2,4,30,6.800000000000001,33.33333333333333,6.0728744939271255,6.25,10.526315789473685,49.20466595970307
ambari-clnifarsec.csv,ambari-test.csv,clnifarsec,random_forest,491,0,6,3,1.7999999999999998,0,0.6072874493927125,0,0,0
ambari-clnifarsecsq.csv,ambari-test.csv,clnifarsecsq,logistic_regression,254,4,2,240,48.4,66.66666666666667,48.582995951417004,1.639344262295082,3.2,58.05714285714286
ambari-clnifarsectwo.csv,ambari-test.csv,clnifarsectwo,logistic_regression,209,3,3,285,57.599999999999994,50.0,57.692307692307686,1.041666666666667,2.040816326530613,45.833333333333336
ambari-clnifarsec.csv,ambari-test.csv,clnifarsec,logistic_regression,427,1,5,67,14.399999999999999,16.66666666666667,13.56275303643725,1.470588235294118,2.702702702702703,27.94502617801048
ambari-clnifarsecsq.csv,ambari-test.csv,clnifarsecsq,multilayer_perceptron,381,2,4,113,23.400000000000002,33.33333333333333,22.87449392712551,1.739130434782609,3.3057851239669427,46.548564447159436
ambari-clnifarsectwo.csv,ambari-test.csv,clnifarsectwo,multilayer_perceptron,413,2,4,81,17.0,33.33333333333333,16.396761133603242,2.409638554216867,4.494382022471909,47.66301211771494
ambari-clnifarsec.csv,ambari-test.csv,clnifarsec,multilayer_perceptron,453,0,6,41,9.4,0,8.299595141700406,0,0,0
ambari-clnifarsecsq.csv,ambari-test.csv,clnifarsecsq,ib_k,458,0,6,36,8.4,0,7.287449392712551,0,0,0
ambari-clnifarsectwo.csv,ambari-test.csv,clnifarsectwo,ib_k,486,0,6,8,2.8000000000000003,0,1.6194331983805672,0,0,0
ambari-clnifarsec.csv,ambari-test.csv,clnifarsec,ib_k,484,0,6,10,3.2,0,2.024291497975709,0,0,0
camel-clnifarsecsq.csv,camel-test.csv,clnifarsecsq,naive_bayes,327,1,5,167,34.4,16.66666666666667,33.80566801619433,0.5952380952380952,1.1494252873563218,26.628664495114016
camel-clnifarsectwo.csv,camel-test.csv,clnifarsectwo,naive_bayes,360,1,5,134,27.800000000000004,16.66666666666667,27.12550607287449,0.7407407407407407,1.4184397163120568,27.128862094951025
camel-clnifarsec.csv,camel-test.csv,clnifarsec,naive_bayes,433,3,3,61,12.8,50.0,12.34817813765182,4.6875,8.571428571428571,63.6764705882353
camel-clnifarsecsq.csv,camel-test.csv,clnifarsecsq,random_forest,393,1,5,101,21.2,16.66666666666667,20.44534412955466,0.9803921568627451,1.8518518518518516,27.559607293127637
camel-clnifarsectwo.csv,camel-test.csv,clnifarsectwo,random_forest,489,1,5,5,2.0,16.66666666666667,1.0121457489878538,16.66666666666667,16.66666666666667,28.52975495915987
camel-clnifarsec.csv,camel-test.csv,clnifarsec,random_forest,494,0,6,0,1.2,0,0,0,0,0
camel-clnifarsecsq.csv,camel-test.csv,clnifarsecsq,logistic_regression,327,1,5,167,34.4,16.66666666666667,33.80566801619433,0.5952380952380952,1.1494252873563218,26.628664495114016
camel-clnifarsectwo.csv,camel-test.csv,clnifarsectwo,logistic_regression,292,3,3,202,41.0,50.0,40.89068825910931,1.463414634146341,2.8436018957345963,54.17439703153989
camel-clnifarsec.csv,camel-test.csv,clnifarsec,logistic_regression,474,0,6,20,5.2,0,4.048582995951417,0,0,0
camel-clnifarsecsq.csv,camel-test.csv,clnifarsecsq,multilayer_perceptron,455,1,5,39,8.799999999999999,16.66666666666667,7.894736842105263,2.5,4.3478260869565215,28.22580645161291
camel-clnifarsectwo.csv,camel-test.csv,clnifarsectwo,multilayer_perceptron,475,1,5,19,4.8,16.66666666666667,3.846153846153846,5.0,7.6923076923076925,28.409090909090917
camel-clnifarsec.csv,camel-test.csv,clnifarsec,multilayer_perceptron,489,0,6,5,2.1999999999999997,0,1.0121457489878538,0,0,0
camel-clnifarsecsq.csv,camel-test.csv,clnifarsecsq,ib_k,494,0,6,0,1.2,0,0,0,0,0
camel-clnifarsectwo.csv,camel-test.csv,clnifarsectwo,ib_k,494,0,6,0,1.2,0,0,0,0,0
camel-clnifarsec.csv,camel-test.csv,clnifarsec,ib_k,494,0,6,0,1.2,0,0,0,0,0
derby-clnifarsecsq.csv,derby-test.csv,clnifarsecsq,naive_bayes,307,1,5,187,38.4,16.66666666666667,37.85425101214575,0.5319148936170213,1.0309278350515463,26.284246575342472
derby-clnifarsectwo.csv,derby-test.csv,clnifarsectwo,naive_bayes,440,1,5,54,11.799999999999999,16.66666666666667,10.931174089068831,1.8181818181818181,3.2786885245901645,28.07913209955329
derby-clnifarsec.csv,derby-test.csv,clnifarsec,naive_bayes,477,0,6,17,4.6,0,3.4412955465587043,0,0,0
derby-clnifarsecsq.csv,derby-test.csv,clnifarsecsq,random_forest,284,3,3,210,42.6,50.0,42.51012145748988,1.408450704225352,2.73972602739726,53.483992467043315
derby-clnifarsectwo.csv,derby-test.csv,clnifarsectwo,random_forest,485,1,5,9,2.8000000000000003,16.66666666666667,1.8218623481781377,10.0,12.500000000000002,28.49588719153937
derby-clnifarsec.csv,derby-test.csv,clnifarsec,random_forest,493,0,6,1,1.4000000000000001,0,0.2024291497975709,0,0,0
derby-clnifarsecsq.csv,derby-test.csv,clnifarsecsq,logistic_regression,333,1,5,161,33.2,16.66666666666667,32.59109311740891,0.617283950617284,1.1904761904761905,26.725521669341898
derby-clnifarsectwo.csv,derby-test.csv,clnifarsectwo,logistic_regression,468,0,6,26,6.4,0,5.263157894736842,0,0,0
derby-clnifarsec.csv,derby-test.csv,clnifarsec,logistic_regression,472,0,6,22,5.6000000000000005,0,4.453441295546559,0,0,0
derby-clnifarsecsq.csv,derby-test.csv,clnifarsecsq,multilayer_perceptron,327,1,5,167,34.4,16.66666666666667,33.80566801619433,0.5952380952380952,1.1494252873563218,26.628664495114016
derby-clnifarsectwo.csv,derby-test.csv,clnifarsectwo,multilayer_perceptron,466,1,5,28,6.6000000000000005,16.66666666666667,5.668016194331984,3.448275862068966,5.714285714285715,28.328267477203656
derby-clnifarsec.csv,derby-test.csv,clnifarsec,multilayer_perceptron,489,0,6,5,2.1999999999999997,0,1.0121457489878538,0,0,0
derby-clnifarsecsq.csv,derby-test.csv,clnifarsecsq,ib_k,441,1,5,53,11.600000000000001,16.66666666666667,10.72874493927126,1.851851851851852,3.333333333333334,28.0891719745223
derby-clnifarsectwo.csv,derby-test.csv,clnifarsectwo,ib_k,482,0,6,12,3.5999999999999996,0,2.42914979757085,0,0,0
derby-clnifarsec.csv,derby-test.csv,clnifarsec,ib_k,484,0,6,10,3.2,0,2.024291497975709,0,0,0
chromium-clnifarsecsq.csv,chromium-test.csv,clnifarsecsq,naive_bayes,400,2,4,94,19.6,33.33333333333333,19.02834008097166,2.083333333333333,3.92156862745098,47.22550177095631
chromium-clnifarsectwo.csv,chromium-test.csv,clnifarsectwo,naive_bayes,427,1,5,67,14.399999999999999,16.66666666666667,13.56275303643725,1.470588235294118,2.702702702702703,27.94502617801048
chromium-clnifarsec.csv,chromium-test.csv,clnifarsec,naive_bayes,427,1,5,67,14.399999999999999,16.66666666666667,13.56275303643725,1.470588235294118,2.702702702702703,27.94502617801048
chromium-clnifarsecsq.csv,chromium-test.csv,clnifarsecsq,random_forest,493,1,5,1,1.2,16.66666666666667,0.2024291497975709,50.0,25.000000000000007,28.56315179606026
chromium-clnifarsectwo.csv,chromium-test.csv,clnifarsectwo,random_forest,494,0,6,0,1.2,0,0,0,0,0
chromium-clnifarsec.csv,chromium-test.csv,clnifarsec,random_forest,494,0,6,0,1.2,0,0,0,0,0
chromium-clnifarsecsq.csv,chromium-test.csv,clnifarsecsq,logistic_regression,458,1,5,36,8.200000000000001,16.66666666666667,7.287449392712551,2.7027027027027026,4.651162790697675,28.2541640962369
chromium-clnifarsectwo.csv,chromium-test.csv,clnifarsectwo,logistic_regression,493,0,6,1,1.4000000000000001,0,0.2024291497975709,0,0,0
chromium-clnifarsec.csv,chromium-test.csv,clnifarsec,logistic_regression,493,0,6,1,1.4000000000000001,0,0.2024291497975709,0,0,0
